,Rating,Company Name,Job Title,Salary,Salaries Reported,Location,Employment Status,Job Roles,Salary_USD
328,4.5,Google,Android Developer,2200000,1,Bangalore,Full Time,Android,26495
329,4.0,Fakeeh Technologies,Android Developer,100000,1,Bangalore,Full Time,Android,1204
330,3.9,Landmark Group,Android Developer,1000000,1,Bangalore,Full Time,Android,12043
331,4.0,Nones,Android Developer,288000,1,Bangalore,Full Time,Android,3468
332,4.3,Wow Labz,Android Developer - Intern,216000,1,Bangalore,Intern,Android,2601
333,4.2,Juniper Networks,Android Developer,2000000,1,Bangalore,Full Time,Android,24086
334,4.0,eGlu (India),Android Developer,600000,1,Bangalore,Full Time,Android,7226
335,4.5,FamPay,Android Developer - Intern,288000,1,Bangalore,Intern,Android,3468
336,3.0,DaDa,Android Developer,100000,1,Bangalore,Full Time,Android,1204
337,3.4,Sun Telematics,Android Developer,132000,1,Bangalore,Full Time,Android,1590
338,4.2,Redhat Safety Training & Consulting,Android Developer,700000,1,Bangalore,Full Time,Android,8430
339,3.0,Vestrics Technologies,Android Developer,1100000,1,Bangalore,Full Time,Android,13248
340,3.7,Saveo,Android Developer,1100000,1,Bangalore,Full Time,Android,13248
341,3.1,HireCraft,Android Developer,324000,1,Bangalore,Full Time,Android,3902
342,3.9,Inkoniq IT Solutions,Android Developer,744000,1,Bangalore,Full Time,Android,8960
343,4.0,StayGlad,Android Developer,1000000,1,Bangalore,Full Time,Android,12043
344,4.7,adeptpros,Android Developer - Intern,108000,1,Bangalore,Intern,Android,1301
345,4.0,Visionpix Technologies,Android Developer,700000,1,Bangalore,Full Time,Android,8430
346,4.1,Swiggy,Android Developer,1000000,1,Bangalore,Full Time,Android,12043
347,3.3,Onn Bikes,Android Developer,300000,1,Bangalore,Full Time,Android,3613
348,4.1,Tententen Digital Products,Android Developer,1000000,1,Bangalore,Full Time,Android,12043
349,4.2,Blue Yonder,Android Developer,372000,1,Bangalore,Full Time,Android,4480
350,4.3,AppsXhone,Android Developer,396000,1,Bangalore,Full Time,Android,4769
351,2.2,Pucho,Android Developer - Intern,60000,1,Bangalore,Intern,Android,723
352,3.7,Sysfore Technologies,Android Developer,300000,1,Bangalore,Full Time,Android,3613
353,2.4,Rheo TV,Android Developer,396000,1,Bangalore,Full Time,Android,4769
354,4.4,Rangam Infotech,Android Developer,1200000,1,Bangalore,Full Time,Android,14452
355,3.4,Yatra Online Pvt Ltd,Android Developer,1500000,1,Bangalore,Full Time,Android,18065
356,4.1,nSmiles,Android Developer,500000,1,Bangalore,Full Time,Android,6022
357,4.0,Mappedev Technologies,Android Developer,348000,1,Bangalore,Full Time,Android,4191
358,3.4,L Connectt,Android Developer,408000,1,Bangalore,Full Time,Android,4914
359,2.9,LiRCTek,Android Developer,672000,1,Bangalore,Full Time,Android,8093
360,4.0,SaltMines Technologies,Android Developer,400000,1,Bangalore,Full Time,Android,4817
361,4.5,Unnati,Android Developer,1000000,1,Bangalore,Full Time,Android,12043
362,3.2,Shaw Academy,Android Developer,1200000,1,Bangalore,Full Time,Android,14452
363,3.7,Kings Learning,Android Developer,672000,1,Bangalore,Full Time,Android,8093
364,3.7,TechJini,Android Developer,900000,1,Bangalore,Full Time,Android,10839
365,2.6,Technobyte Info Services,Android Developer,192000,1,Bangalore,Full Time,Android,2312
366,3.6,Tech Mahindra,Android Developer,400000,1,Bangalore,Full Time,Android,4817
367,4.2,Mathnasium,Android Developer,264000,1,Bangalore,Full Time,Android,3179
368,4.1,BitClass,Android Developer,1200000,1,Bangalore,Full Time,Android,14452
369,4.3,Josh Talks,Android Developer - Intern,1152000,1,Bangalore,Intern,Android,13874
370,4.3,Coder Camps,Android Developer,100000,1,Bangalore,Full Time,Android,1204
371,5.0,Baatu.Tech,Android Developer,1000000,1,Bangalore,Full Time,Android,12043
372,4.3,Coviam,Android Developer,700000,1,Bangalore,Full Time,Android,8430
373,3.5,Transerve,Android Developer,200000,1,Bangalore,Full Time,Android,2409
374,4.0,RentOnGo,Android Developer,960000,1,Bangalore,Full Time,Android,11561
375,4.0,Hudson Agile Technologies,Android Developer,180000,1,Bangalore,Full Time,Android,2168
376,3.5,HousingMan,Android Developer,400000,1,Bangalore,Full Time,Android,4817
377,4.6,Vaayoo,Android Developer,300000,1,Bangalore,Full Time,Android,3613
378,4.0,Priyanka,Android Developer,300000,1,Bangalore,Full Time,Android,3613
379,4.8,Heptagon Technologies,Android Developer,324000,1,Bangalore,Full Time,Android,3902
380,3.9,NDTV Worldwide,Android Developer,192000,1,Bangalore,Full Time,Android,2312
381,3.4,Quikr India,Android Developer - Contractor,400000,1,Bangalore,Contractor,Android,4817
382,4.0,Soedge Technologies Pvt LTD,Android Developer,900000,1,Bangalore,Full Time,Android,10839
383,3.3,Provenlogic,Android Developer,200000,1,Bangalore,Full Time,Android,2409
384,4.1,Tealthcare,Android Developer,1400000,1,Bangalore,Full Time,Android,16860
385,4.4,Intership,Android Developer,240000,1,Bangalore,Full Time,Android,2890
386,2.9,Vikas Global Solutions,Android Developer,276000,1,Bangalore,Full Time,Android,3324
387,4.0,Lotus Cloud,Android Developer,500000,1,Bangalore,Full Time,Android,6022
388,1.0,CEWIDUS Solutions,Android Developer,120000,1,Bangalore,Full Time,Android,1445
389,3.9,Thincnext,Android Developer,252000,1,Bangalore,Full Time,Android,3035
390,4.0,Cynosure Corporate Solutions,Android Developer,1300000,1,Bangalore,Full Time,Android,15656
391,3.7,Cosmonet Solutions,Android Developer,400000,1,Bangalore,Full Time,Android,4817
392,3.9,ESDS Software Solution,Android Developer,300000,1,Bangalore,Full Time,Android,3613
393,3.6,Press Ganey,Android Developer,500000,1,Bangalore,Full Time,Android,6022
394,2.9,Woovly,Android Developer,1200000,1,Bangalore,Full Time,Android,14452
395,4.0,Perform Digital,Android Developer,500000,1,Bangalore,Full Time,Android,6022
396,2.0,Pro-Link Technosoft,Android Developer,264000,1,Bangalore,Full Time,Android,3179
397,3.8,Flatworld Solutions,Android Developer,1300000,1,Bangalore,Full Time,Android,15656
398,3.5,Ekagga Technology,Android Developer,300000,1,Bangalore,Full Time,Android,3613
399,4.4,Emilda Solutions,Android Developer,500000,1,Bangalore,Full Time,Android,6022
400,4.1,Valtech,Android Developer,600000,1,Bangalore,Full Time,Android,7226
401,4.0,Falabella India,Android Developer,1600000,1,Bangalore,Full Time,Android,19269
402,3.9,Kirusa,Android Developer,1100000,1,Bangalore,Full Time,Android,13248
403,3.9,Genpact,Android Developer,500000,1,Bangalore,Full Time,Android,6022
404,4.5,Bizom,Android Developer - Intern,312000,1,Bangalore,Intern,Android,3757
405,3.1,Quest Global,Android Developer,600000,1,Bangalore,Full Time,Android,7226
406,4.6,Google-eLearn,Android Developer,660000,1,Bangalore,Full Time,Android,7949
407,3.0,XENOPS TECHNOLOGIES,Android Developer,500000,1,Bangalore,Full Time,Android,6022
408,4.2,Hashtaag,Android Developer,200000,1,Bangalore,Full Time,Android,2409
409,2.2,Neutrinos Solutions,Android Developer,100000,1,Bangalore,Full Time,Android,1204
410,4.0,Intellicar,Android Developer,700000,1,Bangalore,Full Time,Android,8430
411,3.9,Reliance Industries,Android Developer,1200000,1,Bangalore,Full Time,Android,14452
412,4.1,B-Mates Technologies,Android Developer,576000,1,Bangalore,Full Time,Android,6937
413,4.2,Johnson & Johnson,Android Developer,700000,1,Bangalore,Full Time,Android,8430
414,4.3,Vatsal Technosoft,Android Developer,192000,1,Bangalore,Full Time,Android,2312
415,4.9,AppBrowzer,Android Developer,600000,1,Bangalore,Full Time,Android,7226
416,4.7,IOO Labs,Android Developer,300000,1,Bangalore,Full Time,Android,3613
417,4.1,Tealthcare,Android Developer - Intern,144000,1,Bangalore,Intern,Android,1734
418,4.5,IngroInfo Software Solutions,Android Developer,228000,1,Bangalore,Full Time,Android,2746
419,4.5,ISKCON Bangalore,Android Developer,500000,1,Bangalore,Full Time,Android,6022
420,4.5,TechManyata Software Solutions,Android Developer,192000,1,Bangalore,Full Time,Android,2312
421,4.6,Palle Technology,Android Developer,72000,1,Bangalore,Full Time,Android,867
422,4.3,Tarang,Android Developer,400000,1,Bangalore,Full Time,Android,4817
423,3.4,Mialo Technologies,Android Developer,200000,1,Bangalore,Full Time,Android,2409
424,4.4,Pace Wisdom Solutions,Android Developer,600000,1,Bangalore,Full Time,Android,7226
425,4.4,ShareChat,Android Developer,1700000,1,Bangalore,Full Time,Android,20473
426,5.0,Set Milestone for the Success,Android Developer,1400000,1,Bangalore,Full Time,Android,16860
427,4.0,Designurway,Android Developer,264000,1,Bangalore,Full Time,Android,3179
428,3.3,Bellary Computer IT Solutions,Android Developer,300000,1,Bangalore,Full Time,Android,3613
429,3.9,Toolyt,Android Developer,108000,1,Bangalore,Full Time,Android,1301
430,4.0,Deja View Concepts,Android Developer,600000,1,Bangalore,Full Time,Android,7226
431,3.8,Shubh Loans,Android Developer,348000,1,Bangalore,Full Time,Android,4191
432,4.0,PrimeScrypt,Android Developer,288000,1,Bangalore,Full Time,Android,3468
433,3.0,Colors Software,Android Developer,200000,1,Bangalore,Full Time,Android,2409
434,2.2,Nurture Software Solutions,Android Developer,800000,1,Bangalore,Full Time,Android,9635
435,3.9,Arokia IT,Android Developer,132000,1,Bangalore,Full Time,Android,1590
436,4.0,Faststream Technologies,Android Developer,600000,1,Bangalore,Full Time,Android,7226
437,4.8,Beaconstac,Android Developer,1400000,1,Bangalore,Full Time,Android,16860
438,3.9,Stockal,Android Developer,864000,1,Bangalore,Full Time,Android,10405
439,4.3,Nineleaps Technology Solutions,Android Developer - Intern,168000,1,Bangalore,Intern,Android,2023
440,3.8,SANDEEP DIAMOND,Android Developer,1200000,1,Bangalore,Full Time,Android,14452
441,2.6,Carmatec,Android Developer,804000,1,Bangalore,Full Time,Android,9683
442,4.0,LawForsure,Android Developer,200000,1,Bangalore,Full Time,Android,2409
443,5.0,Servomate Technologies,Android Developer,288000,1,Bangalore,Full Time,Android,3468
444,3.8,FourBrick Technologies,Android Developer,180000,1,Bangalore,Full Time,Android,2168
445,3.6,Comedy Central,Android Developer,500000,1,Bangalore,Full Time,Android,6022
446,4.0,Apar Technologies,Android Developer,100000,1,Bangalore,Full Time,Android,1204
447,4.4,QTalk,Android Developer,700000,1,Bangalore,Full Time,Android,8430
448,3.9,PwC,Android Developer,516000,1,Bangalore,Full Time,Android,6214
449,3.4,Quikr India,Android Developer,200000,1,Bangalore,Full Time,Android,2409
450,4.2,Freelancer,Android Developer,408000,1,Bangalore,Full Time,Android,4914
451,3.8,Trelleborg,Android Developer,500000,1,Bangalore,Full Time,Android,6022
452,3.8,Mercedes-Benz Research and Development India,Android Developer,800000,1,Bangalore,Full Time,Android,9635
453,4.0,Drlive,Android Developer,900000,1,Bangalore,Full Time,Android,10839
454,4.1,Simpragma,Android Developer,1200000,1,Bangalore,Full Time,Android,14452
455,2.9,Pragmatic Solutions,Android Developer,100000,1,Bangalore,Full Time,Android,1204
456,3.1,Kuliza Technology,Android Developer,600000,1,Bangalore,Full Time,Android,7226
457,4.7,PiOctave,Android Developer,420000,1,Bangalore,Full Time,Android,5058
458,5.0,Octalian,Android Developer,300000,1,Bangalore,Full Time,Android,3613
459,4.0,I2A Technologies,Android Developer,400000,1,Bangalore,Full Time,Android,4817
460,3.1,Bombinate Technologies,Android Developer,2500000,1,Bangalore,Full Time,Android,30108
461,3.4,BlueJeans Network,Android Developer,800000,1,Bangalore,Full Time,Android,9635
462,4.5,Enbolt Labs,Android Developer,576000,1,Bangalore,Full Time,Android,6937
463,5.0,Joyride Games,Android Developer,2100000,1,Bangalore,Full Time,Android,25291
464,4.0,SaasTech Software,Android Developer,132000,1,Bangalore,Full Time,Android,1590
465,3.6,Cooey,Android Developer,500000,1,Bangalore,Full Time,Android,6022
466,2.9,IntelliFour Software,Android Developer,1400000,1,Bangalore,Full Time,Android,16860
467,4.7,Greet labs,Android Developer,900000,1,Bangalore,Full Time,Android,10839
468,4.3,Mobiotics,Android Developer,396000,1,Bangalore,Full Time,Android,4769
469,4.0,Trip38,Android Developer,1000000,1,Bangalore,Full Time,Android,12043
470,4.6,Edvizo,Android Developer,180000,1,Bangalore,Full Time,Android,2168
471,4.0,Softway,Android Developer,400000,1,Bangalore,Full Time,Android,4817
472,4.1,eSthenos Technologies,Android Developer,600000,1,Bangalore,Full Time,Android,7226
473,4.0,Adaptiz,Android Developer,372000,1,Bangalore,Full Time,Android,4480
474,3.8,Concentrix,Android Developer,600000,1,Bangalore,Full Time,Android,7226
475,4.3,Freelance,Android Developer,900000,1,Bangalore,Full Time,Android,10839
476,2.7,Fo-Fi IOT Labs,Android Developer,400000,1,Bangalore,Full Time,Android,4817
477,4.2,Do Your Thng,Android Developer - Intern,108000,1,Bangalore,Intern,Android,1301
478,4.1,Colive,Android Developer,600000,1,Bangalore,Full Time,Android,7226
479,4.9,Blackturtle Diginovation,Android Developer,300000,1,Bangalore,Full Time,Android,3613
480,4.7,iKonTel,Android Developer,300000,1,Bangalore,Full Time,Android,3613
481,3.5,AIKYA,Android Developer,400000,1,Bangalore,Full Time,Android,4817
482,4.1,Krafty Solutions,Android Developer,684000,1,Bangalore,Full Time,Android,8238
483,3.9,DigiCollect,Android Developer,600000,1,Bangalore,Full Time,Android,7226
484,4.1,Siemens,Android Developer - Intern,700000,1,Bangalore,Intern,Android,8430
485,3.1,Kuliza Technology,Android Developer,700000,1,Bangalore,Full Time,Android,8430
486,4.7,Flipshope.com,Android Developer - Intern,384000,1,Bangalore,Intern,Android,4625
487,1.8,Tagtual Technology,Android Developer,168000,1,Bangalore,Full Time,Android,2023
488,3.0,Access Automation,Android Developer - Contractor,500000,1,Bangalore,Contractor,Android,6022
489,4.0,Globis Software,Android Developer,200000,1,Bangalore,Full Time,Android,2409
490,4.2,Times Internet,Android Developer,500000,1,Bangalore,Full Time,Android,6022
491,3.4,PROVAB,Android Developer,400000,1,Bangalore,Full Time,Android,4817
492,5.0,Whatscutpro,Android Developer,156000,1,Bangalore,Full Time,Android,1879
493,3.9,Coddle Technologies,Android Developer,600000,1,Bangalore,Full Time,Android,7226
494,4.2,Spacenos,Android Developer - Intern,120000,1,Bangalore,Intern,Android,1445
495,4.1,First Student,Android Developer,960000,1,Bangalore,Full Time,Android,11561
496,3.8,Infrrd,Android Developer,400000,1,Bangalore,Full Time,Android,4817
497,4.3,Kredily,Android Developer,500000,1,Bangalore,Full Time,Android,6022
498,4.4,Girmiti Software,Android Developer,1100000,1,Bangalore,Full Time,Android,13248
499,3.8,Anonymous,Android Developer,1800000,1,Bangalore,Full Time,Android,21678
500,3.4,bitMAX,Android Developer,372000,1,Bangalore,Full Time,Android,4480
501,3.8,iFocus Systec,Android Developer,700000,1,Bangalore,Full Time,Android,8430
502,3.4,LG Electronics,Android Developer,500000,1,Bangalore,Full Time,Android,6022
503,4.7,Vyapar,Android Developer,1400000,1,Bangalore,Full Time,Android,16860
504,3.8,Autoninja,Android Developer,800000,1,Bangalore,Full Time,Android,9635
505,3.9,MTAP Technologies,Android Developer,1200000,1,Bangalore,Full Time,Android,14452
506,3.9,G2evolution,Android Developer,200000,1,Bangalore,Full Time,Android,2409
507,4.1,Flipkart,Android Developer - Intern,288000,1,Bangalore,Intern,Android,3468
508,3.5,Soptech Solutions,Android Developer,900000,1,Bangalore,Full Time,Android,10839
509,2.7,Blue Apps,Android Developer,1056000,1,Bangalore,Full Time,Android,12718
510,4.3,VMware,Android Developer,1600000,1,Bangalore,Full Time,Android,19269
511,4.3,75F,Android Developer,700000,1,Bangalore,Full Time,Android,8430
512,3.9,Thincnext,Android Developer,200000,1,Bangalore,Full Time,Android,2409
513,4.0,Nous Infosystems,Android Developer,500000,1,Bangalore,Full Time,Android,6022
514,4.2,Nav,Android Developer,528000,1,Bangalore,Full Time,Android,6359
515,3.7,Neeyamo Enterprise Solutions,Android Developer,180000,1,Bangalore,Full Time,Android,2168
516,4.0,Jicksen,Android Developer,600000,1,Bangalore,Full Time,Android,7226
517,3.0,Garden City Infotech,Android Developer,300000,1,Bangalore,Full Time,Android,3613
518,4.1,Bridgetree,Android Developer,400000,1,Bangalore,Full Time,Android,4817
519,3.0,WorkIndia,Android Developer,1092000,1,Bangalore,Full Time,Android,13151
520,3.6,Trell,Android Developer,1000000,1,Bangalore,Full Time,Android,12043
521,4.0,Rajesh,Android Developer,300000,1,Bangalore,Full Time,Android,3613
522,4.0,Derien Innovative Technologies,Android Developer,240000,1,Bangalore,Full Time,Android,2890
523,4.0,Infinity Informatics,Android Developer,700000,1,Bangalore,Full Time,Android,8430
524,2.4,Arowana Consulting,Android Developer,400000,1,Bangalore,Full Time,Android,4817
525,5.0,SVI Posterum Solutions,Android Developer,132000,1,Bangalore,Full Time,Android,1590
526,4.1,First Student,Android Developer,120000,1,Bangalore,Full Time,Android,1445
527,3.6,Zolo,Android Developer,600000,1,Bangalore,Full Time,Android,7226
528,4.0,CN Coding,Android Developer,400000,1,Bangalore,Full Time,Android,4817
529,4.0,R.C.A. Rubber,Android Developer,144000,1,Bangalore,Full Time,Android,1734
530,4.1,6degrees,Android Developer,600000,1,Bangalore,Full Time,Android,7226
531,3.5,Vinformax,Android Developer,216000,1,Bangalore,Full Time,Android,2601
532,4.5,Recibo Technologies,Android Developer,407616,1,Bangalore,Full Time,Android,4909
533,4.7,Integration Wizards Solutions,Android Developer,1000000,1,Bangalore,Full Time,Android,12043
534,4.0,Manvish eTech,Android Developer,500000,1,Bangalore,Full Time,Android,6022
535,4.4,Karthik Group,Android Developer,400000,1,Bangalore,Full Time,Android,4817
536,4.0,Appvolution Tech,Android Developer,300000,1,Bangalore,Full Time,Android,3613
537,4.4,Bytemark,Android Developer,1500000,1,Bangalore,Full Time,Android,18065
538,4.0,Proton Expert Systems & Solutions,Android Developer,216000,1,Bangalore,Full Time,Android,2601
539,4.3,Dell Technologies,Android Developer - Intern,300000,1,Bangalore,Intern,Android,3613
